Invoice_Number_ID,Invoice_Number,Invoice_Status
38110,C502029,shipped
38111,C502041,shipped
38112,C502061,shipped
38113,C502062,shipped
38114,C502065,shipped
38115,C502066,shipped
38116,C502067,shipped
38117,C502068,shipped
38118,C502070,shipped
38119,C502071,shipped
38120,C502072,shipped
38121,C502073,shipped
38122,C502074,returned
38123,C502075,shipped
38124,C502076,shipped
38125,C502077,shipped
38126,C502078,shipped
38127,C502079,shipped
38128,C502081,shipped
38129,C502084,shipped
38130,C502085,
38131,C502086,shipped
38132,C502092,shipped
38133,C502127,shipped
38134,C502179,shipped
38135,C502190,shipped
38136,C502191,shipped
38137,C502231,shipped
38138,C502243,shipped
38139,C502250,shipped
38140,C502253,shipped
38141,C502262,shipped
38142,C502264,shipped
38143,C502270,shipped
38144,C502276,shipped
38145,C502289,shipped
38146,C502290,shipped
38147,C502291,shipped
38148,C502292,shipped
38149,C502294,shipped
38150,C502295,
38151,C502296,shipped
38152,C502297,
38153,C502298,shipped
38154,C502299,shipped
38155,C502302,nan
38156,C502304,shipped
38157,C502305,shipped
38158,C502306,shipped
38159,C502307,shipped
38160,C502308,shipped
38161,C502309,shipped
38162,C502310,shipped
38163,C502311,shipped
38164,C502312,shipped
38165,C502324,shipped
38166,C502325,shipped
38167,C502329,canceled
38168,C502330,shipped
38169,C502332,shipped
38170,C502335,shipped
38171,C502428,shipped
38172,C502431,
38173,C502434,shipped
38174,C502435,shipped
38175,C502437,shipped
38176,C502447,shipped
38177,C502452,shipped
38178,C502454,nan
38179,C502460,shipped
38180,C502461,shipped
38181,C502475,canceled
38182,C502555,shipped
38183,C502566,shipped
38184,C502571,shipped
38185,C502576,shipped
38186,C502621,shipped
38187,C502625,
38188,C502626,shipped
38189,C502629,shipped
38190,C502630,shipped
38191,C502634,returned
38192,C502666,shipped
38193,C502676,shipped
38194,C502687,shipped
38195,C502726,shipped
38196,C502727,shipped
38197,C502729,shipped
38198,C502732,canceled
38199,C502737,shipped
38200,C502741,shipped
38201,C502744,shipped
38202,C502766,canceled
38203,C502767,shipped
38204,C502769,shipped
38205,C502770,shipped
38206,C502793,shipped
38207,C502797,shipped
38208,C502802,shipped
38209,C502849,shipped
38210,C502879,shipped
38211,C502894,shipped
38212,C502899,shipped
38213,C502900,shipped
38214,C502903,shipped
38215,C502904,shipped
38216,C502910,returned
38217,C503145,shipped
38218,C503161,shipped
38219,C503166,shipped
38220,C503173,shipped
38221,C503175,shipped
38222,C503176,shipped
38223,C503182,shipped
38224,C503191,shipped
38225,C503196,shipped
38226,C503199,shipped
38227,C503200,shipped
38228,C503201,shipped
38229,C503202,shipped
38230,C503203,shipped
38231,C503205,shipped
38232,C503206,shipped
38233,C503207,shipped
38234,C503208,shipped
38235,C503209,shipped
38236,C503210,shipped
38237,C503211,shipped
38238,C503212,nan
38239,C503213,shipped
38240,C503214,shipped
38241,C503215,shipped
38242,C503216,shipped
38243,C503218,shipped
38244,C503219,shipped
38245,C503223,shipped
38246,C503225,shipped
38247,C503228,shipped
38248,C503229,shipped
38249,C503231,shipped
38250,C503233,shipped
38251,C503249,shipped
38252,C503254,returned
38253,C503257,shipped
38254,C503357,shipped
38255,C503364,nan
38256,C503366,shipped
38257,C503367,shipped
38258,C503389,returned
38259,C503396,
38260,C503400,shipped
38261,C503440,shipped
38262,C503446,shipped
38263,C503518,returned
38264,C503527,
38265,C503567,shipped
38266,C503571,returned
38267,C503601,shipped
38268,C503610,shipped
38269,C503669,shipped
38270,C503715,shipped
38271,C503722,shipped
38272,C503733,shipped
38273,C503745,shipped
38274,C503779,shipped
38275,C503781,shipped
38276,C503803,shipped
38277,C503857,shipped
38278,C503908,shipped
38279,C503967,shipped
38280,C503970,returned
38281,C503974,shipped
38282,C503983,shipped
38283,C503996,shipped
38284,C503998,shipped
38285,C503999,shipped
38286,C504124,shipped
38287,C504129,shipped
38288,C504167,canceled
38289,C504168,shipped
38290,C504169,shipped
38291,C504170,returned
38292,C504171,shipped
38293,C504172,shipped
38294,C504173,shipped
38295,C504174,shipped
38296,C504175,shipped
38297,C504177,shipped
38298,C504178,shipped
38299,C504179,shipped
38300,C504180,
38301,C504181,shipped
38302,C504182,shipped
38303,C504185,shipped
38304,C504186,shipped
38305,C504187,shipped
38306,C504190,shipped
38307,C504191,shipped
38308,C504197,shipped
38309,C504198,shipped
38310,C504199,shipped
38311,C504201,shipped
38312,C504202,shipped
38313,C504205,shipped
38314,C504207,shipped
38315,C504208,returned
38316,C504211,returned
38317,C504215,shipped
38318,C504258,shipped
38319,C504275,shipped
38320,C504319,shipped
38321,C504322,shipped
38322,C504330,shipped
38323,C504334,returned
38324,C504342,canceled
38325,C504343,shipped
38326,C504345,shipped
38327,C504346,shipped
38328,C504347,shipped
38329,C504348,shipped
38330,C504349,shipped
38331,C504350,shipped
38332,C504353,shipped
38333,C504354,shipped
38334,C504357,shipped
38335,C504358,shipped
38336,C504359,shipped
38337,C504360,shipped
38338,C504361,shipped
38339,C504362,shipped
38340,C504363,
38341,C504365,shipped
38342,C504366,shipped
38343,C504374,shipped
38344,C504392,shipped
38345,C504415,returned
38346,C504417,shipped
38347,C504419,shipped
38348,C504420,canceled
38349,C504422,shipped
38350,C504423,shipped
38351,C504424,shipped
38352,C504425,shipped
38353,C504443,returned
38354,C504460,shipped
38355,C504461,shipped
38356,C504468,canceled
38357,C504485,shipped
38358,C504488,shipped
38359,C504534,shipped
38360,C504543,shipped
38361,C504544,shipped
38362,C504545,shipped
38363,C504549,shipped
38364,C504557,shipped
38365,C504561,shipped
38366,C504562,shipped
38367,C504563,shipped
38368,C504565,returned
38369,C504566,shipped
38370,C504567,shipped
38371,C504568,shipped
38372,C504570,shipped
38373,C504629,shipped
38374,C504632,shipped
38375,C504637,shipped
38376,C504641,shipped
38377,C504648,shipped
38378,C504666,shipped
38379,C504670,shipped
38380,C504672,shipped
38381,C504674,shipped
38382,C504679,shipped
38383,C504684,shipped
38384,C504690,shipped
38385,C504693,shipped
38386,C504706,shipped
38387,C504729,shipped
38388,C504763,shipped
38389,C504840,shipped
38390,C504841,shipped
38391,C504843,shipped
38392,C504849,shipped
38393,C504892,shipped
38394,C504899,shipped
38395,C504931,shipped
38396,C504955,shipped
38397,C505003,shipped
38398,C505010,canceled
38399,C505022,shipped
38400,C505145,shipped
38401,C505151,shipped
38402,C505155,shipped
38403,C505156,returned
38404,C505160,shipped
38405,C505164,shipped
38406,C505198,shipped
38407,C505205,shipped
38408,C505208,shipped
38409,C505215,shipped
38410,C505226,returned
38411,C505231,shipped
38412,C505312,shipped
38413,C505350,shipped
38414,C505353,shipped
38415,C505359,shipped
38416,C505382,shipped
38417,C505383,shipped
38418,C505384,shipped
38419,C505386,shipped
38420,C505387,shipped
38421,C505388,shipped
38422,C505390,shipped
38423,C505391,shipped
38424,C505395,shipped
38425,C505400,shipped
38426,C505401,shipped
38427,C505402,shipped
38428,C505403,canceled
38429,C505406,shipped
38430,C505407,shipped
38431,C505408,shipped
38432,C505410,shipped
38433,C505414,shipped
38434,C505416,shipped
38435,C505424,shipped
38436,C505427,shipped
38437,C505442,shipped
38438,C505444,shipped
38439,C505446,shipped
38440,C505449,shipped
38441,C505451,shipped
38442,C505454,shipped
38443,C505455,shipped
38444,C505458,shipped
38445,C505459,shipped
38446,C505460,shipped
38447,C505483,canceled
38448,C505484,shipped
38449,C505485,shipped
38450,C505486,shipped
38451,C505487,shipped
38452,C505488,shipped
38453,C505489,shipped
38454,C505490,shipped
38455,C505492,shipped
38456,C505493,canceled
38457,C505524,shipped
38458,C505527,shipped
38459,C505528,shipped
38460,C505529,shipped
38461,C505531,shipped
38462,C505541,shipped
38463,C505543,shipped
38464,C505544,canceled
38465,C505545,shipped
38466,C505546,shipped
38467,C505562,shipped
38468,C505604,shipped
38469,C505642,shipped
38470,C505674,shipped
38471,C505722,shipped
38472,C505726,shipped
38473,C505727,shipped
38474,C505728,shipped
38475,C505800,shipped
38476,C505850,shipped
38477,C505857,shipped
38478,C505861,shipped
38479,C506001,shipped
38480,C506002,shipped
38481,C506098,shipped
38482,C506124,shipped
38483,C506126,shipped
38484,C506128,shipped
38485,C506129,shipped
38486,C506132,shipped
38487,C506143,shipped
38488,C506150,shipped
38489,C506151,shipped
38490,C506152,shipped
38491,C506153,shipped
38492,C506155,shipped
38493,C506156,shipped
38494,C506157,shipped
38495,C506158,shipped
38496,C506159,shipped
38497,C506160,shipped
38498,C506161,shipped
38499,C506166,canceled
38500,C506203,shipped
38501,C506240,shipped
38502,C506257,shipped
38503,C506284,canceled
38504,C506302,nan
38505,C506304,shipped
38506,C506306,shipped
38507,C506310,shipped
38508,C506349,shipped
38509,C506370,shipped
38510,C506382,shipped
38511,C506385,shipped
38512,C506390,shipped
38513,C506392,shipped
38514,C506414,shipped
38515,C506431,shipped
38516,C506441,shipped
38517,C506473,shipped
38518,C506474,shipped
38519,C506476,shipped
38520,C506477,shipped
38521,C506479,shipped
38522,C506480,shipped
38523,C506481,shipped
38524,C506482,shipped
38525,C506483,returned
38526,C506484,shipped
38527,C506485,shipped
38528,C506486,shipped
38529,C506488,shipped
38530,C506489,shipped
38531,C506490,shipped
38532,C506492,shipped
38533,C506493,shipped
38534,C506495,shipped
38535,C506498,nan
38536,C506505,shipped
38537,C506519,shipped
38538,C506528,shipped
38539,C506530,shipped
38540,C506531,shipped
38541,C506532,shipped
38542,C506533,shipped
38543,C506534,shipped
38544,C506535,shipped
38545,C506550,
38546,C506608,shipped
38547,C506674,shipped
38548,C506719,returned
38549,C506722,shipped
38550,C506732,shipped
38551,C506733,shipped
38552,C506734,shipped
38553,C506739,shipped
38554,C506750,returned
38555,C506751,shipped
38556,C506752,shipped
38557,C506753,shipped
38558,C506756,shipped
38559,C506757,shipped
38560,C506758,shipped
38561,C506759,shipped
38562,C506814,shipped
38563,C506826,shipped
38564,C506827,shipped
38565,C506828,shipped
38566,C506829,shipped
38567,C506832,shipped
38568,C506833,shipped
38569,C506835,shipped
38570,C506836,shipped
38571,C506864,shipped
38572,C506874,shipped
38573,C506875,returned
38574,C506877,shipped
38575,C506881,shipped
38576,C506882,shipped
38577,C506883,shipped
38578,C506885,shipped
38579,C506886,shipped
38580,C506888,shipped
38581,C506890,shipped
38582,C506892,shipped
38583,C506893,shipped
38584,C506896,shipped
38585,C506899,shipped
38586,C506903,shipped
38587,C506908,shipped
38588,C506952,shipped
38589,C506978,shipped
38590,C506979,shipped
38591,C506980,shipped
38592,C506987,shipped
38593,C506988,shipped
38594,C506989,shipped
38595,C506990,shipped
38596,C506995,returned
38597,C506996,shipped
38598,C506998,shipped
38599,C506999,
38600,C507015,shipped
38601,C507016,returned
38602,C507030,shipped
38603,C507031,shipped
38604,C507033,shipped
38605,C507043,shipped
38606,C507044,shipped
38607,C507055,nan
38608,C507057,shipped
38609,C507100,shipped
38610,C507118,shipped
38611,C507131,shipped
38612,C507171,shipped
38613,C507184,shipped
38614,C507185,shipped
38615,C507191,shipped
38616,C507195,shipped
38617,C507198,shipped
38618,C507200,shipped
38619,C507201,shipped
38620,C507202,shipped
38621,C507203,returned
38622,C507204,shipped
38623,C507209,shipped
38624,C507214,shipped
38625,C507215,shipped
38626,C507217,shipped
38627,C507219,nan
38628,C507220,shipped
38629,C507221,shipped
38630,C507222,returned
38631,C507224,shipped
38632,C507225,shipped
38633,C507226,shipped
38634,C507230,shipped
38635,C507271,shipped
38636,C507274,
38637,C507284,shipped
38638,C507298,
38639,C507358,returned
38640,C507361,shipped
38641,C507365,shipped
38642,C507384,shipped
38643,C507415,shipped
38644,C507451,nan
38645,C507454,shipped
38646,C507456,shipped
38647,C507457,shipped
38648,C507460,shipped
38649,C507466,shipped
38650,C507486,shipped
38651,C507579,shipped
38652,C507590,canceled
38653,C507592,shipped
38654,C507596,shipped
38655,C507598,shipped
38656,C507599,shipped
38657,C507602,returned
38658,C507603,shipped
38659,C507605,shipped
38660,C507607,shipped
38661,C507609,shipped
38662,C507612,shipped
38663,C507618,shipped
38664,C507638,shipped
38665,C507644,shipped
38666,C507650,shipped
38667,C507651,shipped
38668,C507652,shipped
38669,C507653,shipped
38670,C507655,shipped
38671,C507656,shipped
38672,C507658,shipped
38673,C507662,shipped
38674,C507663,shipped
38675,C507702,shipped
38676,C507704,shipped
38677,C507725,shipped
38678,C507795,shipped
38679,C507892,canceled
38680,C507919,shipped
38681,C507963,shipped
38682,C508056,shipped
38683,C508057,shipped
38684,C508076,shipped
38685,C508091,
38686,C508132,shipped
38687,C508134,shipped
38688,C508140,returned
38689,C508143,shipped
38690,C508144,shipped
38691,C508146,shipped
38692,C508186,shipped
38693,C508216,shipped
38694,C508227,shipped
38695,C508231,shipped
38696,C508233,shipped
38697,C508236,shipped
38698,C508238,shipped
38699,C508239,shipped
38700,C508240,shipped
38701,C508241,shipped
38702,C508242,
38703,C508243,shipped
38704,C508244,shipped
38705,C508246,canceled
38706,C508250,shipped
38707,C508275,canceled
38708,C508287,canceled
38709,C508293,shipped
38710,C508302,shipped
38711,C508307,shipped
38712,C508325,shipped
38713,C508326,canceled
38714,C508334,shipped
38715,C508340,shipped
38716,C508343,shipped
38717,C508347,shipped
38718,C508354,shipped
38719,C508355,shipped
38720,C508358,shipped
38721,C508365,shipped
38722,C508367,NULL
38723,C508368,shipped
38724,C508370,canceled
38725,C508371,shipped
38726,C508372,nan
38727,C508373,shipped
38728,C508375,canceled
38729,C508376,shipped
38730,C508377,shipped
38731,C508384,shipped
38732,C508385,
38733,C508386,shipped
38734,C508387,shipped
38735,C508388,returned
38736,C508391,shipped
38737,C508392,shipped
38738,C508394,shipped
38739,C508399,canceled
38740,C508400,shipped
38741,C508404,shipped
38742,C508405,nan
38743,C508406,shipped
38744,C508410,shipped
38745,C508411,shipped
38746,C508414,shipped
38747,C508421,shipped
38748,C508432,nan
38749,C508450,shipped
38750,C508452,shipped
38751,C508454,shipped
38752,C508455,shipped
38753,C508456,returned
38754,C508458,shipped
38755,C508459,shipped
38756,C508476,shipped
38757,C508478,shipped
38758,C508499,shipped
38759,C508526,shipped
38760,C508584,shipped
38761,C508591,shipped
38762,C508609,shipped
38763,C508613,shipped
38764,C508617,canceled
38765,C508618,shipped
38766,C508619,shipped
38767,C508630,returned
38768,C508632,shipped
38769,C508633,shipped
38770,C508634,shipped
38771,C508639,shipped
38772,C508659,shipped
38773,C508661,shipped
38774,C508677,NULL
38775,C508681,shipped
38776,C508684,shipped
38777,C508687,shipped
38778,C508695,shipped
38779,C508698,shipped
38780,C508707,shipped
38781,C508718,shipped
38782,C508724,shipped
38783,C508725,shipped
38784,C508726,shipped
38785,C508727,shipped
38786,C508729,nan
38787,C508737,shipped
38788,C508738,shipped
38789,C508740,shipped
38790,C508741,shipped
38791,C508746,shipped
38792,C508749,shipped
38793,C508754,shipped
38794,C508761,shipped
38795,C508762,nan
38796,C508764,shipped
38797,C508846,shipped
38798,C508853,shipped
38799,C508865,shipped
38800,C508911,shipped
38801,C508916,shipped
38802,C508922,shipped
38803,C508926,shipped
38804,C508927,shipped
38805,C508928,shipped
38806,C508935,nan
38807,C509015,shipped
38808,C509034,shipped
38809,C509036,shipped
38810,C509042,shipped
38811,C509045,shipped
38812,C509048,shipped
38813,C509102,nan
38814,C509135,shipped
38815,C509138,shipped
38816,C509140,shipped
38817,C509149,shipped
38818,C509171,NULL
38819,C509172,shipped
38820,C509174,shipped
38821,C509176,returned
38822,C509177,returned
38823,C509190,shipped
38824,C509218,shipped
38825,C509272,shipped
38826,C509274,shipped
38827,C509275,shipped
38828,C509281,shipped
38829,C509287,
38830,C509292,returned
38831,C509293,shipped
38832,C509297,shipped
38833,C509341,shipped
38834,C509342,shipped
38835,C509343,NULL
38836,C509344,shipped
38837,C509345,shipped
38838,C509346,shipped
38839,C509353,shipped
38840,C509376,shipped
38841,C509380,shipped
38842,C509382,shipped
38843,C509391,shipped
38844,C509414,shipped
38845,C509419,shipped
38846,C509436,shipped
38847,C509473,shipped
38848,C509474,shipped
38849,C509475,shipped
38850,C509539,shipped
38851,C509570,returned
38852,C509583,shipped
38853,C509608,shipped
38854,C509612,shipped
38855,C509613,shipped
38856,C509614,shipped
38857,C509619,shipped
38858,C509620,shipped
38859,C509622,shipped
38860,C509624,shipped
38861,C509626,
38862,C509628,shipped
38863,C509629,shipped
38864,C509630,returned
38865,C509632,shipped
38866,C509633,shipped
38867,C509638,shipped
38868,C509642,shipped
38869,C509650,shipped
38870,C509651,shipped
38871,C509691,shipped
38872,C509744,shipped
38873,C509770,shipped
38874,C509771,returned
38875,C509777,shipped
38876,C509778,shipped
38877,C509853,shipped
38878,C509862,shipped
38879,C509863,shipped
38880,C509864,shipped
